% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
36	36.25	1	1	1	3	16	6284	17	6562	0.00471429	0	0.00471429	0.00471429	386	63.5364	278	500	
36.25	36.5	1	1	1	3	17	6006	17	6006	0.00471429	0	0.00471429	0.00471429	353.294	161.67	223	944	
36.5	36.75	1	1	1	3	17	6562	16	6228	0.00471429	0	0.00471429	0.00471429	389.25	174.311	223	944	
36.75	37	1	1	1	3	16	6950	17	7284	0.00471429	0	0.00471429	0.00471429	428.471	142.449	334	944	
37	37.25	1	1	1	3	17	5562	17	5562	0.00471429	0	0.00471429	0.00471429	327.176	64.6995	223	445	
37.25	37.5	1	1	1	3	17	6396	16	6062	0.00471429	0	0.00471429	0.00471429	378.875	174.555	223	944	
37.5	37.75	1	1	1	3	16	6728	17	7062	0.00471429	0	0.00471429	0.00471429	415.412	155.795	223	944	
37.75	38	1	1	1	3	17	6006	17	6006	0.00471429	0	0.00471429	0.00471429	353.294	61.9675	278	445	
38	38.25	1	1	1	3	17	6229	16	5840	0.00471429	0	0.00471429	0.00471429	365	173.06	223	944	
38.25	38.5	1	1	1	3	16	6561	17	6950	0.00471429	0	0.00471429	0.00471429	408.824	160.492	223	944	
38.5	38.75	1	1	1	3	17	6395	17	6395	0.00471429	0	0.00471429	0.00471429	376.176	66.6767	278	500	
38.75	39	1	1	1	3	17	6062	16	5673	0.00471429	0	0.00471429	0.00471429	354.563	168.132	223	944	
39	39.25	1	1	1	3	16	6339	17	6728	0.00471429	0	0.00471429	0.00471429	395.765	166.333	223	944	
39.25	39.5	1	1	1	3	17	7228	17	7228	0.00471429	0	0.00471429	0.00471429	425.176	145.387	278	944	
39.5	39.75	1	1	1	3	17	5451	16	5062	0.00471429	0	0.00471429	0.00471429	316.375	56.2446	223	389	
39.75	40	1	1	1	3	16	6173	17	6562	0.00471429	0	0.00471429	0.00471429	386	169.307	223	944	
40	40.25	1	1	1	3	17	7173	17	7173	0.00471429	0	0.00471429	0.00471429	421.941	149.423	223	944	
40.25	40.5	1	1	1	3	17	5784	16	5339	0.00471429	0	0.00471429	0.00471429	333.688	60.7977	223	445	
40.5	40.75	1	1	1	3	16	5951	17	6396	0.00471429	0	0.00471429	0.00471429	376.235	169.362	223	944	
40.75	41	1	1	1	3	17	7006	17	7006	0.00471429	0	0.00471429	0.00471429	412.118	158.198	223	944	
41	41.25	1	1	1	3	17	6173	16	5728	0.00471429	0	0.00471429	0.00471429	358	60.7816	278	445	
41.25	41.5	1	1	1	3	16	5784	17	6229	0.00471429	0	0.00471429	0.00471429	366.412	167.665	223	944	
41.5	41.75	1	1	1	3	17	6839	17	6839	0.00471429	0	0.00471429	0.00471429	402.294	163.577	223	944	
41.75	42	1	1	1	3	17	6562	16	6117	0.00471429	0	0.00471429	0.00471429	382.312	63.7136	278	500	
42	42.25	1	1	1	3	16	5617	17	6062	0.00471429	0	0.00471429	0.00471429	356.588	163.008	223	944	
42.25	42.5	1	1	1	3	17	6617	17	6617	0.00471429	0	0.00471429	0.00471429	389.235	168.776	223	944	
42.5	42.75	1	1	1	3	17	7284	16	6950	0.00471429	0	0.00471429	0.00471429	434.375	144.956	334	944	
42.75	43	1	1	1	3	16	5117	17	5451	0.00471429	0	0.00471429	0.00471429	320.647	57.2363	223	389	
43	43.25	1	1	1	3	17	6507	17	6507	0.00471429	0	0.00471429	0.00471429	382.765	169.771	223	944	
43.25	43.5	1	1	1	3	17	7062	16	6839	0.00471429	0	0.00471429	0.00471429	427.438	152.538	223	944	
43.5	43.75	1	1	1	3	16	5561	17	5784	0.00471429	0	0.00471429	0.00471429	340.235	64.7626	223	445	
